movie_id,genre_id,genre_name
123377,18,드라마
127370,10402,음악
127370,35,코미디
127370,10749,로맨스
127370,18,드라마
38541,27,공포
38541,878,SF
84194,18,드라마
84194,27,공포
442064,53,스릴러
442064,28,액션
442064,80,범죄
982752,27,공포
982752,35,코미디
574638,99,다큐멘터리
574638,10402,음악
483983,18,드라마
483983,36,역사
483983,53,스릴러
111479,18,드라마
111479,10402,음악
531299,53,스릴러
84332,35,코미디
84332,10749,로맨스
84332,878,SF
84332,18,드라마
336804,18,드라마
241257,27,공포
241257,9648,미스터리
241257,53,스릴러
153738,28,액션
153738,27,공포
84334,10402,음악
84334,99,다큐멘터리
297725,12,모험
297725,35,코미디
297725,18,드라마
297725,14,판타지
283235,18,드라마
92182,27,공포
92182,9648,미스터리
425591,53,스릴러
425591,18,드라마
425591,80,범죄
425591,35,코미디
41556,18,드라마
41556,10749,로맨스
35138,28,액션
35138,35,코미디
35138,12,모험
62046,9648,미스터리
62046,35,코미디
62046,80,범죄
39781,35,코미디
39781,18,드라마
570352,18,드라마
570352,9648,미스터리
597594,99,다큐멘터리
597594,36,역사
66923,10751,가족
66923,35,코미디
66923,12,모험
369300,27,공포
369300,9648,미스터리
369300,53,스릴러
582883,35,코미디
582883,27,공포
694254,18,드라마
89623,16,애니메이션
89623,10751,가족
89623,12,모험
89623,18,드라마
134764,35,코미디
134764,18,드라마
134764,10749,로맨스
266294,35,코미디
65034,18,드라마
65034,10770,TV 영화
54557,35,코미디
54557,10751,가족
54557,28,액션
157847,18,드라마
73530,16,애니메이션
73530,878,SF
505379,10749,로맨스
505379,18,드라마
505379,9648,미스터리
505379,53,스릴러
479753,28,액션
479753,878,SF
479753,12,모험
479753,53,스릴러
564145,10751,가족
564145,16,애니메이션
564145,12,모험
564145,35,코미디
564145,14,판타지
209403,35,코미디
531509,35,코미디
566076,10402,음악
566076,18,드라마
566076,36,역사
359790,53,스릴러
359790,9648,미스터리
279641,35,코미디
279641,18,드라마
279641,10752,전쟁
101173,18,드라마
101173,53,스릴러
614017,27,공포
614017,9648,미스터리
614017,53,스릴러
613099,53,스릴러
613099,80,범죄
642538,16,애니메이션
642538,18,드라마
642538,10402,음악
276839,9648,미스터리
276839,53,스릴러
276839,35,코미디
276839,18,드라마
651881,35,코미디
651881,18,드라마
457962,53,스릴러
457962,80,범죄
457962,18,드라마
457962,9648,미스터리
430214,35,코미디
430214,10749,로맨스
430214,16,애니메이션
430214,14,판타지
330947,18,드라마
330947,10749,로맨스
330947,10402,음악
111237,28,액션
111237,12,모험
111237,14,판타지
111237,10752,전쟁
277432,28,액션
277432,35,코미디
277432,80,범죄
430988,27,공포
430988,28,액션
430988,14,판타지
430988,53,스릴러
410126,53,스릴러
410126,27,공포
428292,16,애니메이션
428292,28,액션
428292,35,코미디
428292,14,판타지
207703,80,범죄
207703,35,코미디
207703,28,액션
207703,12,모험
881462,10749,로맨스
881462,35,코미디
881462,18,드라마
47971,28,액션
47971,12,모험
47971,80,범죄
576925,16,애니메이션
576925,12,모험
576925,10751,가족
420821,16,애니메이션
420821,10751,가족
420821,35,코미디
420821,12,모험
420821,9648,미스터리
335797,16,애니메이션
335797,35,코미디
335797,10751,가족
335797,10402,음악
335984,878,SF
335984,18,드라마
703451,10749,로맨스
703451,35,코미디
1006851,878,SF
1006851,35,코미디
489988,99,다큐멘터리
300823,18,드라마
300823,10749,로맨스
649392,28,액션
649392,18,드라마
589712,18,드라마
589712,53,스릴러
73588,27,공포
73588,53,스릴러
73588,9648,미스터리
174188,35,코미디
174188,14,판타지
174188,27,공포
584044,36,역사
584044,14,판타지
584044,18,드라마
83686,18,드라마
83686,53,스릴러
628333,10749,로맨스
628333,18,드라마
604532,27,공포
604532,10770,TV 영화
570508,18,드라마
513324,878,SF
513324,28,액션
513324,53,스릴러
95516,18,드라마
95516,53,스릴러
95516,80,범죄
425931,27,공포
425931,35,코미디
682587,99,다큐멘터리
682587,12,모험
688301,18,드라마
688301,36,역사
688301,10752,전쟁
688301,53,스릴러
78698,12,모험
78698,18,드라마
78698,10749,로맨스
818659,35,코미디
121875,35,코미디
121875,18,드라마
121875,9648,미스터리
121875,53,스릴러
403300,18,드라마
403300,10752,전쟁
403300,36,역사
74534,18,드라마
74534,35,코미디
934131,18,드라마
934131,27,공포
934131,9648,미스터리
934131,53,스릴러
151368,53,스릴러
151368,28,액션
151368,80,범죄
418667,35,코미디
364708,35,코미디
56831,18,드라마
56831,10770,TV 영화
38540,18,드라마
38540,28,액션
38540,53,스릴러
38540,10752,전쟁
87492,18,드라마
87492,53,스릴러
470401,99,다큐멘터리
470401,80,범죄
206192,53,스릴러
206192,18,드라마
206192,80,범죄
682377,28,액션
682377,35,코미디
30844,14,판타지
30844,18,드라마
30844,10749,로맨스
624788,18,드라마
624788,35,코미디
624788,53,스릴러
164372,16,애니메이션
164372,14,판타지
164372,10751,가족
51250,28,액션
51250,80,범죄
221902,18,드라마
103731,18,드라마
157832,18,드라마
368182,53,스릴러
368182,27,공포
368182,14,판타지
480572,18,드라마
480572,80,범죄
480572,53,스릴러
414018,35,코미디
414018,37,서부
463053,35,코미디
463053,10749,로맨스
182560,53,스릴러
182560,9648,미스터리
182560,18,드라마
182560,80,범죄
407620,28,액션
407620,27,공포
407620,878,SF
50618,10752,전쟁
50618,18,드라마
50618,36,역사
50618,28,액션
809970,53,스릴러
610643,99,다큐멘터리
610643,18,드라마
610643,36,역사
476549,10751,가족
476549,14,판타지
476549,10770,TV 영화
86004,80,범죄
86004,18,드라마
86004,53,스릴러
287426,18,드라마
631143,99,다큐멘터리
546724,27,공포
546724,53,스릴러
405177,35,코미디
405177,18,드라마
375098,18,드라마
336808,18,드라마
336808,12,모험
314385,18,드라마
314385,10749,로맨스
165739,80,범죄
165739,53,스릴러
571419,18,드라마
571419,10752,전쟁
367462,35,코미디
367462,80,범죄
454650,28,액션
454650,80,범죄
454650,18,드라마
454650,53,스릴러
121828,28,액션
121828,80,범죄
589612,36,역사
589612,80,범죄
589612,18,드라마
731740,27,공포
731740,878,SF
437633,28,액션
437633,80,범죄
437633,53,스릴러
34179,18,드라마
34179,28,액션
34179,53,스릴러
468202,80,범죄
468202,53,스릴러
468202,9648,미스터리
498934,27,공포
498934,53,스릴러
498934,18,드라마
503346,28,액션
503346,878,SF
503346,18,드라마
489932,80,범죄
489932,18,드라마
160139,9648,미스터리
160139,10749,로맨스
160139,53,스릴러
158884,18,드라마
133694,18,드라마
41215,18,드라마
41215,36,역사
41215,27,공포
255413,16,애니메이션
255413,18,드라마
450322,18,드라마
450322,36,역사
450322,35,코미디
450322,10751,가족
784047,99,다큐멘터리
784047,10770,TV 영화
146304,35,코미디
429417,27,공포
429417,18,드라마
455974,14,판타지
455974,18,드라마
605375,18,드라마
605375,28,액션
340487,18,드라마
504599,18,드라마
504599,80,범죄
501395,80,범죄
501395,18,드라마
501395,37,서부
501395,53,스릴러
432976,99,다큐멘터리
214314,99,다큐멘터리
46713,28,액션
46713,12,모험
46713,53,스릴러
39013,18,드라마
39013,9648,미스터리
375355,27,공포
375355,53,스릴러
558582,18,드라마
558582,37,서부
514501,18,드라마
514501,27,공포
517839,14,판타지
517839,18,드라마
517839,80,범죄
974521,18,드라마
550134,28,액션
483353,53,스릴러
675592,53,스릴러
675592,18,드라마
57353,28,액션
57353,35,코미디
57353,53,스릴러
356300,35,코미디
251321,18,드라마
505706,18,드라마
505706,53,스릴러
505706,80,범죄
483411,35,코미디
483411,18,드라마
437081,10752,전쟁
437081,18,드라마
437081,36,역사
437081,28,액션
379019,35,코미디
379019,18,드라마
102001,18,드라마
257345,27,공포
257345,53,스릴러
282297,99,다큐멘터리
472424,10402,음악
472424,99,다큐멘터리
805627,35,코미디
805627,878,SF
244458,35,코미디
244458,80,범죄
244458,27,공포
244458,14,판타지
297222,35,코미디
297222,18,드라마
297222,878,SF
38031,35,코미디
38031,18,드라마
38031,10749,로맨스
518880,53,스릴러
518880,18,드라마
572151,35,코미디
572151,27,공포
572151,18,드라마
253414,35,코미디
253414,10402,음악
253414,10752,전쟁
510284,53,스릴러
510284,27,공포
510284,9648,미스터리
340676,18,드라마
340676,9648,미스터리
340676,53,스릴러
275601,35,코미디
275601,18,드라마
275601,10402,음악
420279,16,애니메이션
420279,12,모험
420279,10751,가족
420279,35,코미디
848981,99,다큐멘터리
848981,36,역사
518963,80,범죄
518963,28,액션
518963,53,스릴러
518764,18,드라마
518764,28,액션
518764,12,모험
518764,53,스릴러
518764,9648,미스터리
518764,14,판타지
426238,18,드라마
426238,10749,로맨스
431572,28,액션
431572,12,모험
431572,14,판타지
431572,53,스릴러
133458,80,범죄
133458,18,드라마
133458,53,스릴러
60534,80,범죄
60534,53,스릴러
60534,18,드라마
501841,18,드라마
501841,10749,로맨스
592348,35,코미디
32471,35,코미디
32471,10751,가족
438396,18,드라마
438396,53,스릴러
425942,9648,미스터리
425942,18,드라마
425942,80,범죄
425942,53,스릴러
309503,53,스릴러
309503,18,드라마
505953,18,드라마
505953,12,모험
760875,27,공포
760875,53,스릴러
272548,35,코미디
345918,18,드라마
345918,53,스릴러
345918,9648,미스터리
34182,18,드라마
34182,36,역사
375742,27,공포
375742,14,판타지
375742,10402,음악
97051,53,스릴러
97051,27,공포
586742,16,애니메이션
586742,12,모험
586742,10751,가족
322487,12,모험
322487,16,애니메이션
322487,35,코미디
322487,10751,가족
322487,878,SF
152780,18,드라마
152780,9648,미스터리
385736,18,드라마
385736,80,범죄
385736,28,액션
600479,10749,로맨스
600479,14,판타지
600479,18,드라마
600479,35,코미디
246860,18,드라마
72066,80,범죄
72066,53,스릴러
72066,18,드라마
90125,10402,음악
90125,99,다큐멘터리
57120,18,드라마
57120,37,서부
394223,28,액션
394223,10752,전쟁
417466,18,드라마
417466,10752,전쟁
101179,27,공포
101179,53,스릴러
101179,9648,미스터리
216580,28,액션
216580,18,드라마
216580,27,공포
216580,53,스릴러
63727,53,스릴러
63727,27,공포
347629,18,드라마
347629,10752,전쟁
505832,16,애니메이션
505832,10751,가족
505832,14,판타지
47518,27,공포
39522,28,액션
39522,12,모험
39522,27,공포
39522,878,SF
68684,27,공포
68684,35,코미디
68684,878,SF
539619,28,액션
539619,53,스릴러
31007,18,드라마
43418,18,드라마
43418,36,역사
43418,10752,전쟁
580629,35,코미디
580629,28,액션
580629,27,공포
550035,10770,TV 영화
550035,10749,로맨스
454291,99,다큐멘터리
454291,10751,가족
375784,10749,로맨스
375784,18,드라마
308638,18,드라마
308638,35,코미디
253161,18,드라마
91679,18,드라마
291351,18,드라마
669659,35,코미디
669659,18,드라마
348677,18,드라마
781453,18,드라마
781453,10749,로맨스
781453,35,코미디
635012,10749,로맨스
635012,35,코미디
673159,18,드라마
673159,35,코미디
398177,28,액션
398177,35,코미디
250225,18,드라마
250225,9648,미스터리
250225,10749,로맨스
542836,80,범죄
542836,28,액션
542836,53,스릴러
154030,28,액션
154030,18,드라마
209249,35,코미디
209249,10749,로맨스
209249,18,드라마
41479,35,코미디
41479,18,드라마
423646,18,드라마
423646,80,범죄
540709,18,드라마
405931,99,다큐멘터리
525946,35,코미디
525946,18,드라마
525946,10751,가족
416160,27,공포
416160,53,스릴러
591121,28,액션
591121,80,범죄
623856,35,코미디
623856,18,드라마
419472,35,코미디
382511,35,코미디
89501,80,범죄
89501,53,스릴러
502682,10749,로맨스
502682,35,코미디
502682,18,드라마
72912,28,액션
72912,53,스릴러
449684,27,공포
449684,35,코미디
70590,18,드라마
70590,28,액션
70590,80,범죄
527400,14,판타지
527400,12,모험
472553,10751,가족
472553,10752,전쟁
472553,36,역사
350725,35,코미디
350725,878,SF
622977,18,드라마
508422,16,애니메이션
508422,12,모험
508422,35,코미디
508422,14,판타지
290825,35,코미디
290825,14,판타지
290825,27,공포
370665,80,범죄
370665,28,액션
370665,35,코미디
485296,12,모험
485296,36,역사
485296,10752,전쟁
485296,18,드라마
298031,18,드라마
298031,53,스릴러
256687,28,액션
256687,18,드라마
256687,53,스릴러
269650,16,애니메이션
269650,878,SF
269650,28,액션
594691,18,드라마
594691,53,스릴러
253235,35,코미디
253235,18,드라마
253235,10749,로맨스
447034,18,드라마
447034,10749,로맨스
639609,18,드라마
639609,35,코미디
639609,10749,로맨스
567733,53,스릴러
567733,80,범죄
567733,18,드라마
84341,35,코미디
84341,18,드라마
50053,28,액션
50053,12,모험
606403,28,액션
606403,80,범죄
531145,27,공포
531145,9648,미스터리
57812,878,SF
57812,27,공포
620924,28,액션
620924,80,범죄
313074,36,역사
354251,14,판타지
354251,53,스릴러
354251,27,공포
354251,878,SF
157825,53,스릴러
157825,18,드라마
449749,18,드라마
449749,10749,로맨스
449749,12,모험
556501,18,드라마
499546,18,드라마
602198,18,드라마
602198,9648,미스터리
602198,53,스릴러
398924,10752,전쟁
398924,18,드라마
426793,878,SF
426793,14,판타지
426793,27,공포
851281,16,애니메이션
851281,12,모험
851281,28,액션
851281,14,판타지
779029,18,드라마
779029,10752,전쟁
247182,53,스릴러
416051,53,스릴러
416051,9648,미스터리
416051,18,드라마
210913,27,공포
455842,16,애니메이션
455842,10751,가족
455842,12,모험
347945,53,스릴러
347945,9648,미스터리
347945,878,SF
232679,18,드라마
489243,53,스릴러
489243,18,드라마
79771,35,코미디
79771,27,공포
855823,99,다큐멘터리
588367,18,드라마
512263,18,드라마
198185,18,드라마
136911,80,범죄
136911,53,스릴러
136911,9648,미스터리
618019,28,액션
618019,53,스릴러
408439,80,범죄
408439,18,드라마
408439,27,공포
630720,18,드라마
630720,53,스릴러
630720,27,공포
630720,9648,미스터리
44629,80,범죄
44629,18,드라마
50497,53,스릴러
50497,18,드라마
50497,27,공포
785522,18,드라마
785522,10751,가족
445605,35,코미디
218425,10749,로맨스
218425,878,SF
218425,9648,미스터리
81684,12,모험
81684,16,애니메이션
81684,10751,가족
81684,14,판타지
522369,18,드라마
121986,35,코미디
121986,18,드라마
113833,18,드라마
687156,99,다큐멘터리
390584,80,범죄
390584,18,드라마
385360,18,드라마
385360,53,스릴러
355193,53,스릴러
355193,27,공포
355193,878,SF
364733,18,드라마
364733,10749,로맨스
394684,53,스릴러
394684,80,범죄
394684,28,액션
46812,27,공포
46812,28,액션
46812,35,코미디
571650,28,액션
554022,28,액션
554022,10752,전쟁
554022,12,모험
162903,18,드라마
162903,53,스릴러
235704,18,드라마
235704,28,액션
235704,53,스릴러
433247,10752,전쟁
433247,18,드라마
433247,36,역사
662844,27,공포
662844,14,판타지
662844,878,SF
253626,18,드라마
250734,18,드라마
250734,10749,로맨스
1026208,99,다큐멘터리
530081,18,드라마
530081,12,모험
530081,14,판타지
451955,10749,로맨스
451955,53,스릴러
451955,18,드라마
429662,18,드라마
429662,36,역사
41371,35,코미디
45284,28,액션
45284,80,범죄
45284,18,드라마
495673,35,코미디
495673,80,범죄
390056,18,드라마
390056,10749,로맨스
207475,27,공포
207936,10402,음악
207936,10749,로맨스
207936,35,코미디
207936,18,드라마
411144,9648,미스터리
411144,53,스릴러
411144,27,공포
336455,18,드라마
336455,27,공포
336455,878,SF
623958,53,스릴러
244610,27,공포
244610,53,스릴러
244610,9648,미스터리
193726,27,공포
615466,18,드라마
417503,35,코미디
417503,28,액션
271404,28,액션
271404,878,SF
271404,12,모험
271404,27,공포
539181,27,공포
539181,18,드라마
539181,9648,미스터리
539181,53,스릴러
197950,28,액션
197950,80,범죄
197950,53,스릴러
54897,18,드라마
1028938,35,코미디
1028938,10749,로맨스
602301,10749,로맨스
602301,18,드라마
520552,36,역사
520552,28,액션
520552,18,드라마
362058,10751,가족
362058,16,애니메이션
362058,14,판타지
362058,35,코미디
661930,27,공포
279690,35,코미디
279690,18,드라마
279690,14,판타지
279690,27,공포
323676,35,코미디
638965,35,코미디
638965,14,판타지
253065,18,드라마
253065,35,코미디
253065,10402,음악
366514,35,코미디
366514,10749,로맨스
366514,18,드라마
222951,18,드라마
222230,12,모험
222230,10749,로맨스
581518,18,드라마
465109,35,코미디
869602,99,다큐멘터리
300687,18,드라마
48395,14,판타지
48395,27,공포
135225,18,드라마
135225,36,역사
57586,99,다큐멘터리
57586,12,모험
635918,35,코미디
635918,18,드라마
635918,10749,로맨스
351145,53,스릴러
351145,18,드라마
576071,18,드라마
270302,18,드라마
745611,36,역사
745611,18,드라마
253376,27,공포
253376,12,모험
60422,35,코미디
60422,18,드라마
241771,10749,로맨스
241771,18,드라마
372782,28,액션
372782,53,스릴러
372782,80,범죄
441906,35,코미디
441906,18,드라마
441906,10749,로맨스
271714,18,드라마
271714,10402,음악
271714,36,역사
192538,36,역사
192538,28,액션
192538,12,모험
691214,18,드라마
691214,53,스릴러
400728,10752,전쟁
400728,18,드라마
332704,9648,미스터리
332704,27,공포
332704,53,스릴러
653712,18,드라마
653712,53,스릴러
794602,35,코미디
794602,18,드라마
530956,18,드라마
434714,10749,로맨스
434714,18,드라마
258363,53,스릴러
258363,18,드라마
433950,10749,로맨스
753230,99,다큐멘터리
753230,80,범죄
192134,35,코미디
192134,80,범죄
192134,18,드라마
351044,35,코미디
351044,18,드라마
351044,14,판타지
399790,18,드라마
399790,36,역사
152599,18,드라마
152599,10749,로맨스
882096,10749,로맨스
882096,35,코미디
882096,18,드라마
277558,28,액션
277558,18,드라마
277558,53,스릴러
913823,99,다큐멘터리
58496,99,다큐멘터리
58496,36,역사
416574,18,드라마
416574,36,역사
71622,27,공포
71622,53,스릴러
296130,27,공포
296130,878,SF
535437,35,코미디
535437,18,드라마
535437,10749,로맨스
39356,18,드라마
39356,35,코미디
169813,18,드라마
132923,80,범죄
132923,53,스릴러
256917,10752,전쟁
256917,18,드라마
570292,18,드라마
570292,35,코미디
570292,10749,로맨스
175528,10749,로맨스
175528,35,코미디
680829,27,공포
680829,53,스릴러
680829,18,드라마
680829,9648,미스터리
363757,10749,로맨스
363757,35,코미디
72477,18,드라마
72477,53,스릴러
72477,80,범죄
72477,9648,미스터리
70008,28,액션
70008,53,스릴러
525041,10749,로맨스
525041,35,코미디
60243,18,드라마
116979,27,공포
116979,53,스릴러
116979,80,범죄
81025,18,드라마
81025,10749,로맨스
81025,35,코미디
334536,27,공포
334536,53,스릴러
294308,27,공포
492565,37,서부
492565,18,드라마
492565,28,액션
182228,28,액션
182228,878,SF
565276,99,다큐멘터리
470610,10749,로맨스
470610,18,드라마
470610,14,판타지
407531,27,공포
407531,53,스릴러
70575,27,공포
70575,53,스릴러
34751,12,모험
34751,18,드라마
34751,10751,가족
567629,18,드라마
567629,36,역사
567629,10752,전쟁
795853,27,공포
795853,14,판타지
795853,18,드라마
118289,18,드라마
118289,10749,로맨스
574376,18,드라마
574376,53,스릴러
574376,80,범죄
501902,35,코미디
501902,10749,로맨스
501902,18,드라마
334522,10752,전쟁
334522,53,스릴러
334522,18,드라마
264525,18,드라마
264525,35,코미디
495601,14,판타지
495601,878,SF
495601,28,액션
98545,35,코미디
98545,18,드라마
98545,10749,로맨스
356199,99,다큐멘터리
356199,10402,음악
155217,28,액션
155217,35,코미디
155217,14,판타지
493006,16,애니메이션
493006,80,범죄
493006,9648,미스터리
493006,28,액션
493006,18,드라마
378485,18,드라마
378485,27,공포
378485,14,판타지
78570,16,애니메이션
383538,878,SF
383538,28,액션
383538,53,스릴러
164251,18,드라마
576156,35,코미디
576156,28,액션
576156,10749,로맨스
513413,53,스릴러
300605,99,다큐멘터리
226448,18,드라마
226448,10749,로맨스
226448,878,SF
127651,27,공포
550273,27,공포
550273,53,스릴러
550273,18,드라마
550273,9648,미스터리
490410,10751,가족
490410,10770,TV 영화
658777,18,드라마
658777,14,판타지
658777,53,스릴러
98568,9648,미스터리
98568,878,SF
98568,53,스릴러
98568,27,공포
526052,878,SF
526052,18,드라마
526052,53,스릴러
526052,27,공포
55725,18,드라마
55725,35,코미디
53172,80,범죄
53172,35,코미디
259954,35,코미디
259954,10749,로맨스
214910,28,액션
214910,53,스릴러
214910,80,범죄
214910,12,모험
448847,80,범죄
448847,28,액션
448847,53,스릴러
177945,18,드라마
177945,10751,가족
65229,18,드라마
251994,18,드라마
645484,18,드라마
645484,10749,로맨스
558095,18,드라마
558095,36,역사
328252,27,공포
77117,18,드라마
77117,35,코미디
520765,10751,가족
593691,99,다큐멘터리
593691,10402,음악
534039,35,코미디
534039,10749,로맨스
56272,35,코미디
56272,18,드라마
390989,35,코미디
390989,878,SF
209262,36,역사
209262,18,드라마
84577,27,공포
797840,18,드라마
797840,35,코미디
797840,878,SF
421928,28,액션
421928,35,코미디
421928,12,모험
421928,80,범죄
484482,18,드라마
484482,35,코미디
522320,99,다큐멘터리
436994,878,SF
436994,53,스릴러
75964,10402,음악
75964,99,다큐멘터리
294741,18,드라마
294741,9648,미스터리
661747,35,코미디
118628,35,코미디
118628,18,드라마
118628,10751,가족
298582,36,역사
298582,18,드라마
298582,10751,가족
441384,35,코미디
377587,35,코미디
377587,27,공포
237756,35,코미디
237756,53,스릴러
237756,9648,미스터리
368942,18,드라마
339395,80,범죄
339395,18,드라마
256924,10402,음악
256924,35,코미디
256924,18,드라마
124157,28,액션
124157,80,범죄
77887,16,애니메이션
77887,10751,가족
77887,35,코미디
429101,878,SF
613096,35,코미디
211067,27,공포
211067,53,스릴러
667869,18,드라마
664031,10749,로맨스
664031,35,코미디
774054,99,다큐멘터리
760154,35,코미디
760154,10749,로맨스
459616,35,코미디
554600,28,액션
554600,18,드라마
554600,10752,전쟁
504345,35,코미디
410220,10749,로맨스
410220,18,드라마
330770,9648,미스터리
330770,18,드라마
330770,27,공포
519223,53,스릴러
519223,18,드라마
291272,27,공포
184219,35,코미디
184219,10749,로맨스
184219,27,공포
522526,9648,미스터리
522526,14,판타지
522526,53,스릴러
522526,878,SF
27585,18,드라마
428446,12,모험
428446,18,드라마
428446,53,스릴러
621753,99,다큐멘터리
621753,80,범죄
479040,28,액션
479040,80,범죄
479040,53,스릴러
94204,80,범죄
94204,18,드라마
94204,9648,미스터리
94204,53,스릴러
405204,18,드라마
586940,16,애니메이션
586940,18,드라마
586940,14,판타지
541660,18,드라마
284564,27,공포
284564,80,범죄
502122,18,드라마
373546,18,드라마
97365,18,드라마
97365,10749,로맨스
421632,10770,TV 영화
421632,10751,가족
421632,18,드라마
296360,18,드라마
296360,10749,로맨스
467936,18,드라마
874965,35,코미디
874965,10749,로맨스
874965,18,드라마
721452,28,액션
721452,53,스릴러
308369,18,드라마
308369,35,코미디
298583,35,코미디
298583,10749,로맨스
375327,18,드라마
375327,53,스릴러
375327,10749,로맨스
324333,80,범죄
324333,18,드라마
324333,53,스릴러
444109,27,공포
840427,18,드라마
840427,53,스릴러
44129,18,드라마
50204,35,코미디
50204,53,스릴러
50204,36,역사
50204,27,공포
719643,10402,음악
463088,99,다큐멘터리
782760,878,SF
782760,53,스릴러
782760,27,공포
607430,18,드라마
607430,14,판타지
585257,28,액션
585257,18,드라마
234212,53,스릴러
234212,27,공포
290542,18,드라마
299551,27,공포
411741,35,코미디
411741,18,드라마
529862,35,코미디
529862,18,드라마
586592,35,코미디
586592,53,스릴러
586592,27,공포
342474,35,코미디
342474,18,드라마
305638,14,판타지
305638,12,모험
305638,18,드라마
478100,9648,미스터리
478100,53,스릴러
352733,18,드라마
352733,10770,TV 영화
352733,10749,로맨스
352733,36,역사
309299,18,드라마
309299,36,역사
726876,10752,전쟁
542917,18,드라마
542917,53,스릴러
818612,10749,로맨스
818612,35,코미디
579188,10749,로맨스
579188,35,코미디
109729,53,스릴러
109729,18,드라마
75761,27,공포
75761,35,코미디
402446,18,드라마
402446,53,스릴러
112304,28,액션
112304,12,모험
253451,28,액션
253451,18,드라마
253451,53,스릴러
253451,80,범죄
714195,18,드라마
435841,28,액션
435841,53,스릴러
582873,10749,로맨스
582873,18,드라마
543084,99,다큐멘터리
124294,28,액션
124294,18,드라마
124294,10749,로맨스
83880,878,SF
83880,28,액션
83880,35,코미디
83880,27,공포
83880,12,모험
544814,18,드라마
544814,53,스릴러
544814,80,범죄
433630,53,스릴러
433630,18,드라마
57703,18,드라마
57703,10749,로맨스
506863,10752,전쟁
506863,18,드라마
506863,28,액션
552865,80,범죄
552865,28,액션
552865,53,스릴러
552865,9648,미스터리
844636,12,모험
844636,28,액션
266082,18,드라마
533992,53,스릴러
533992,80,범죄
174675,878,SF
174675,53,스릴러
305943,18,드라마
305943,53,스릴러
305943,80,범죄
134623,10751,가족
134623,16,애니메이션
134623,35,코미디
660943,18,드라마
660943,36,역사
655363,27,공포
655363,9648,미스터리
655363,53,스릴러
506596,16,애니메이션
506596,10751,가족
440298,18,드라마
440298,10749,로맨스
440298,10752,전쟁
440298,10402,음악
392681,18,드라마
392681,53,스릴러
244539,18,드라마
244539,35,코미디
655187,18,드라마
655187,36,역사
413992,18,드라마
413992,53,스릴러
157424,27,공포
265180,18,드라마
205022,10749,로맨스
205022,35,코미디
205022,28,액션
445962,28,액션
445962,53,스릴러
139651,35,코미디
139651,18,드라마
458534,35,코미디
458534,10749,로맨스
411638,53,스릴러
543836,99,다큐멘터리
543836,10402,음악
515743,18,드라마
515743,10751,가족
472269,18,드라마
472269,27,공포
472269,53,스릴러
427348,53,스릴러
427348,80,범죄
127846,53,스릴러
127846,18,드라마
267192,36,역사
267192,18,드라마
52010,16,애니메이션
52010,878,SF
44835,18,드라마
617768,18,드라마
372981,28,액션
372981,36,역사
372981,18,드라마
244509,18,드라마
244509,53,스릴러
71157,18,드라마
71157,53,스릴러
254578,18,드라마
48669,27,공포
48669,53,스릴러
614488,18,드라마
614488,80,범죄
294016,18,드라마
86000,10749,로맨스
86000,18,드라마
86000,12,모험
518502,53,스릴러
340584,18,드라마
340584,53,스릴러
586451,18,드라마
586451,9648,미스터리
586451,35,코미디
481432,18,드라마
481432,14,판타지
430424,18,드라마
430424,80,범죄
430424,10752,전쟁
352498,18,드라마
352498,10749,로맨스
354979,18,드라마
354979,80,범죄
354979,53,스릴러
489927,18,드라마
242606,53,스릴러
242606,27,공포
242606,18,드라마
84175,18,드라마
84175,14,판타지
328589,35,코미디
328589,18,드라마
353989,18,드라마
76535,878,SF
76535,14,판타지
65760,18,드라마
65760,53,스릴러
65760,80,범죄
400649,35,코미디
400649,27,공포
249260,27,공포
249260,28,액션
249260,878,SF
249260,12,모험
249260,35,코미디
209263,35,코미디
209263,18,드라마
209263,10749,로맨스
794842,10749,로맨스
794842,18,드라마
794842,35,코미디
281780,28,액션
281780,18,드라마
261037,18,드라마
419566,10751,가족
419566,16,애니메이션
419566,35,코미디
806690,18,드라마
806690,12,모험
806690,36,역사
661227,28,액션
118683,28,액션
118683,12,모험
118683,53,스릴러
478308,53,스릴러
51994,18,드라마
51994,10749,로맨스
82687,35,코미디
429107,35,코미디
429107,18,드라마
612491,10749,로맨스
612491,18,드라마
612491,35,코미디
245775,18,드라마
500699,28,액션
500699,53,스릴러
520679,18,드라마
520679,10402,음악
135812,27,공포
135812,10749,로맨스
135812,53,스릴러
564251,18,드라마
564251,9648,미스터리
564251,53,스릴러
152790,18,드라마
152790,35,코미디
105526,18,드라마
318044,10402,음악
318044,99,다큐멘터리
519141,18,드라마
339116,28,액션
339116,12,모험
339116,35,코미디
339116,14,판타지
339116,878,SF
339116,53,스릴러
133698,35,코미디
133698,10749,로맨스
591322,18,드라마
431072,35,코미디
74725,27,공포
74725,53,스릴러
74725,80,범죄
550032,10770,TV 영화
550032,10749,로맨스
248705,35,코미디
384756,878,SF
384756,27,공포
597398,16,애니메이션
597398,18,드라마
597398,12,모험
597398,14,판타지
457041,878,SF
457041,53,스릴러
457041,27,공포
457041,9648,미스터리
431185,27,공포
431185,53,스릴러
399612,878,SF
850329,99,다큐멘터리
850329,80,범죄
29920,18,드라마
29920,53,스릴러
29920,80,범죄
574241,35,코미디
574241,18,드라마
273404,878,SF
273404,18,드라마
273404,9648,미스터리
